Date,PREC.I-1 (in) ,PREC (m),TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,ID,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,ID,SNWD.I-1 (m) ,SNDENS_gcm3,SNDENS_kgm3,ID,SNThermCond_,SNThermCond_Sturm,ID,SNThermCond_est,ID,Permadata_surface_temp,,,
4/22/16,2.9,0.07,-1,2.6,-8.8,541,-0.8,16,541,0.41,0.18,181.25,541,0.11,0.07,541,0.3,541,-9.55,,,
4/23/16,2.9,0.07,-9.3,0.9,-9.4,542,-2.9,16,542,0.41,0.18,181.25,542,0.11,0.07,542,0.3,542,-9.25,,,
4/24/16,2.9,0.07,-12.6,-5.2,-13,543,-9.6,16,543,0.41,0.18,181.25,543,0.11,0.07,543,0.3,543,-9.09,,,
4/25/16,2.9,0.07,-9.4,-4.9,-14.2,544,-10,15,544,0.38,0.19,193.33,544,0.12,0.07,544,0.3,544,-9.1,,,
4/26/16,2.9,0.07,-5.1,-4.5,-11.1,545,-7.3,15,545,0.38,0.19,193.33,545,0.12,0.07,545,0.3,545,-8.98,,,
4/27/16,2.9,0.07,-6.7,-2.3,-6.7,546,-5.3,16,546,0.41,0.18,181.25,546,0.11,0.07,546,0.3,546,-8.78,,,
4/28/16,2.9,0.07,-9.6,-2.4,-9.6,547,-6.4,16,547,0.41,0.18,181.25,547,0.11,0.07,547,0.3,547,-8.53,,,
4/29/16,2.9,0.07,-6.3,0.3,-10.4,548,-5.7,16,548,0.41,0.18,181.25,548,0.11,0.07,548,0.3,548,-8.43,,,
4/30/16,2.9,0.07,-7.3,-0.8,-8.8,549,-5.7,16,549,0.41,0.18,181.25,549,0.11,0.07,549,0.3,549,-8.33,,,
5/1/16,2.9,0.07,-4.8,-3.2,-8.6,550,-5.6,14,550,0.36,0.21,207.14,550,0.14,0.08,550,0.3,550,-8.19,,,
5/2/16,2.9,0.07,-4.4,1.4,-5.1,551,-3.4,16,551,0.41,0.18,181.25,551,0.11,0.07,551,0.3,551,-8.03,,,
5/3/16,2.9,0.07,-3.7,-2.6,-5.4,552,-3.9,16,552,0.41,0.18,181.25,552,0.11,0.07,552,0.3,552,-7.77,,,
5/4/16,3,0.08,-3.3,0.4,-4.4,553,-2.9,16,553,0.41,0.19,187.50,553,0.11,0.07,553,0.3,553,-7.58,,,
5/5/16,3,0.08,-4.1,-1.4,-4.1,554,-3.2,16,554,0.41,0.19,187.50,554,0.11,0.07,554,0.3,554,-7.33,,,
5/6/16,3,0.08,-7.3,-2.4,-7.3,555,-4.9,16,555,0.41,0.19,187.50,555,0.11,0.07,555,0.3,555,-7.12,,,
5/7/16,3,0.08,-7.2,-4.3,-8.6,556,-6.6,16,556,0.41,0.19,187.50,556,0.11,0.07,556,0.3,556,-7.06,,,
5/8/16,3,0.08,-6.4,-1.9,-7.5,557,-5.1,16,557,0.41,0.19,187.50,557,0.11,0.07,557,0.3,557,-7.1,,,
5/9/16,3.1,0.08,4.8,5.9,-9.1,558,-0.7,17,558,0.43,0.18,182.35,558,0.11,0.07,558,0.3,558,-7.06,,,
5/10/16,3.1,0.00,5.6,10.2,0.8,559,4.7,14,559,0.00,0.00,0.00,559,0.00,0.02,559,0.3,559,-4.491,,,
5/11/16,3.1,0.00,5.6,10.9,2.1,560,6.8,11,560,0.00,0.00,0.00,560,0.00,0.02,560,0.3,560,-1.451,,,
5/12/16,3.1,0.00,9.1,12.1,4.4,561,8.7,7,561,0.00,0.00,0.00,561,0.00,0.02,561,0.3,561,-0.052,,,
5/13/16,3.1,0.00,3,13.3,3,562,7.8,3,562,0.00,0.00,0.00,562,0.00,0.02,562,0.3,562,-0.052,,,
5/14/16,3.1,0.00,3.2,5.9,2.4,563,3.6,1,563,0.00,0.00,0.00,563,0.00,0.02,563,0.3,563,-0.075,,,
5/15/16,3.1,0.00,-1.8,3.8,-1.9,564,1.2,0,564,0.00,0.00,0.00,564,0.00,0.02,564,0.3,564,-0.169,,,
5/16/16,3.1,0.08,-2.9,-0.4,-2.9,565,-1.9,0,565,0.00,0.00,0.00,565,0.00,0.02,565,0.3,565,-0.201,,,
5/17/16,3.1,0.08,-3.7,-0.6,-3.7,566,-2.2,0,566,0.00,0.00,0.00,566,0.00,0.02,566,0.3,566,-0.415,,,
5/18/16,3.1,0.08,-3.3,1.6,-4.5,567,-1.3,0,567,0.00,0.00,0.00,567,0.00,0.02,567,0.3,567,-0.247,,,
5/19/16,3.1,0.08,-2.3,4.9,-5.2,568,-0.1,0,568,0.00,0.00,0.00,568,0.00,0.02,568,0.3,568,-0.17,,,
5/20/16,3.1,0.00,5.2,9.3,-3,569,5.1,0,569,0.00,0.00,0.00,569,0.00,0.02,569,0.3,569,-0.061,,,
5/21/16,3.1,0.00,-1.8,10.1,-1.9,570,5.8,0,570,0.00,0.00,0.00,570,0.00,0.02,570,0.3,570,-0.022,,,
5/22/16,3.1,0.00,4.7,9.2,-2.7,571,3.3,0,571,0.00,0.00,0.00,571,0.00,0.02,571,0.3,571,0.418,,,
5/23/16,3.4,0.00,2.8,6.3,2.8,572,4.8,0,572,0.00,0.00,0.00,572,0.00,0.02,572,0.3,572,0.065,,,
5/24/16,3.5,0.00,2.1,8.7,2.1,573,4.5,0,573,0.00,0.00,0.00,573,0.00,0.02,573,0.3,573,0.254,,,
5/25/16,3.6,0.00,5,9.3,1.2,574,4.6,0,574,0.00,0.00,0.00,574,0.00,0.02,574,0.3,574,0.377,,,
5/26/16,3.6,0.00,1.7,8.3,1.6,575,4.6,0,575,0.00,0.00,0.00,575,0.00,0.02,575,0.3,575,0.328,,,
5/27/16,3.6,0.00,0.2,9.2,0.2,576,4.4,0,576,0.00,0.00,0.00,576,0.00,0.02,576,0.3,576,0.814,,,
5/28/16,3.6,0.00,0.8,8.6,-0.5,577,3.3,0,577,0.00,0.00,0.00,577,0.00,0.02,577,0.3,577,1.632,,,
5/29/16,3.6,0.00,-1.2,8.1,-1.2,578,3.6,0,578,0.00,0.00,0.00,578,0.00,0.02,578,0.3,578,1.583,,,
5/30/16,3.6,0.00,0.3,8.8,-2.4,579,2.8,0,579,0.00,0.00,0.00,579,0.00,0.02,579,0.3,579,2.905,,,
5/31/16,3.6,0.00,7.1,18.2,-1.9,580,10.8,0,580,0.00,0.00,0.00,580,0.00,0.02,580,0.3,580,6.155,,,
6/1/16,3.6,0.00,-1.7,7.4,-1.7,581,2.3,0,581,0.00,0.00,0.00,581,0.00,0.02,581,0.3,581,1.531,,,
6/2/16,3.6,0.00,-2.6,0.6,-2.7,582,-1.4,0,582,0.00,0.00,0.00,582,0.00,0.02,582,0.3,582,0.538,,,
6/3/16,3.6,0.00,-1.2,0.8,-3.1,583,-1.6,0,583,0.00,0.00,0.00,583,0.00,0.02,583,0.3,583,1.744,,,
6/4/16,3.7,0.00,2.7,6.2,-1.9,584,1.8,0,584,0.00,0.00,0.00,584,0.00,0.02,584,0.3,584,3.716,,,
6/5/16,3.8,0.00,6.6,13.6,1.3,585,8,0,585,0.00,0.00,0.00,585,0.00,0.02,585,0.3,585,3.963,,,
6/6/16,4.1,0.00,-1.7,6.9,-1.7,586,1,0,586,0.00,0.00,0.00,586,0.00,0.02,586,0.3,586,-0.013,,,
6/7/16,4.1,0.00,3.8,7.2,-2.4,587,1.7,0,587,0.00,0.00,0.00,587,0.00,0.02,587,0.3,587,0.909,,,
6/8/16,4.2,0.00,0.6,9.9,0.6,588,3.8,0,588,0.00,0.00,0.00,588,0.00,0.02,588,0.3,588,0.432,,,
6/9/16,4.5,0.00,0.4,2.1,-1,589,0.5,0,589,0.00,0.00,0.00,589,0.00,0.02,589,0.3,589,-0.013,,,
6/10/16,4.7,0.00,0.2,1,-0.7,590,0.3,0,590,0.00,0.00,0.00,590,0.00,0.02,590,0.3,590,-0.013,,,
6/11/16,4.7,0.00,3.6,6.6,-0.8,591,2.4,0,591,0.00,0.00,0.00,591,0.00,0.02,591,0.3,591,-0.021,,,
6/12/16,4.7,0.00,17.2,19.9,2,592,12.3,0,592,0.00,0.00,0.00,592,0.00,0.02,592,0.3,592,1.407,,,
6/13/16,4.8,0.00,11.4,18.9,10.8,593,15.2,0,593,0.00,0.00,0.00,593,0.00,0.02,593,0.3,593,3.64,,,
6/14/16,4.9,0.00,3.6,11.5,3.6,594,6.9,0,594,0.00,0.00,0.00,594,0.00,0.02,594,0.3,594,0.945,,,
6/15/16,4.9,0.00,7.7,11,1.8,595,6,0,595,0.00,0.00,0.00,595,0.00,0.02,595,0.3,595,3.082,,,
6/16/16,5,0.00,4.1,10.3,4.1,596,7.9,0,596,0.00,0.00,0.00,596,0.00,0.02,596,0.3,596,2.649,,,
6/17/16,5,0.00,2.7,9.9,1.8,597,5.7,0,597,0.00,0.00,0.00,597,0.00,0.02,597,0.3,597,3.552,,,
6/18/16,5,0.00,16.7,22.3,0.9,598,13,0,598,0.00,0.00,0.00,598,0.00,0.02,598,0.3,598,8.38,,,
6/19/16,5,0.00,12.1,18.2,9.4,599,13.8,0,599,0.00,0.00,0.00,599,0.00,0.02,599,0.3,599,7.18,,,
6/20/16,5.7,0.00,10.9,15.8,7.7,600,11.4,0,600,0.00,0.00,0.00,600,0.00,0.02,600,0.3,600,1.579,,,
6/21/16,6.1,0.00,10.9,15.4,9.7,601,11.8,0,601,0.00,0.00,0.00,601,0.00,0.02,601,0.3,601,2.831,,,
6/22/16,6.8,0.00,0.5,10.9,0.4,602,2.1,0,602,0.00,0.00,0.00,602,0.00,0.02,602,0.3,602,-0.013,,,
6/23/16,6.8,0.00,7.4,13.4,0.3,603,6.6,0,603,0.00,0.00,0.00,603,0.00,0.02,603,0.3,603,2.101,,,
6/24/16,6.8,0.00,16.7,21.8,6.9,604,16.3,0,604,0.00,0.00,0.00,604,0.00,0.02,604,0.3,604,7.12,,,
6/25/16,6.8,0.00,13.5,21.2,13.2,605,17.8,0,605,0.00,0.00,0.00,605,0.00,0.02,605,0.3,605,8.16,,,
6/26/16,6.8,0.00,7.7,13.7,7.7,606,10.7,0,606,0.00,0.00,0.00,606,0.00,0.02,606,0.3,606,7.56,,,
6/27/16,7.3,0.00,4.6,23,4.6,607,13.4,0,607,0.00,0.00,0.00,607,0.00,0.02,607,0.3,607,5.423,,,
6/28/16,7.5,0.00,7,10.5,3.7,608,6.4,0,608,0.00,0.00,0.00,608,0.00,0.02,608,0.3,608,5.107,,,
6/29/16,7.5,0.00,15.4,22.7,5.8,609,15.9,0,609,0.00,0.00,0.00,609,0.00,0.02,609,0.3,609,9.81,,,
6/30/16,7.5,0.00,4.7,16.7,4.7,610,12.2,0,610,0.00,0.00,0.00,610,0.00,0.02,610,0.3,610,7.63,,,
7/1/16,7.5,0.00,7.5,15.8,2.6,611,9.3,0,611,0.00,0.00,0.00,611,0.00,0.02,611,0.3,611,9.58,,,
7/2/16,7.5,0.00,12.1,19.4,5.6,612,14,0,612,0.00,0.00,0.00,612,0.00,0.02,612,0.3,612,11.07,,,
7/3/16,7.5,0.00,11.2,20.3,11.2,613,16,0,613,0.00,0.00,0.00,613,0.00,0.02,613,0.3,613,10.99,,,
7/4/16,7.5,0.00,7.9,16.7,7.9,614,12.4,0,614,0.00,0.00,0.00,614,0.00,0.02,614,0.3,614,9,,,
7/5/16,7.5,0.00,11.6,19.6,6.4,615,13.7,0,615,0.00,0.00,0.00,615,0.00,0.02,615,0.3,615,11.65,,,
7/6/16,7.5,0.00,8.2,15.9,8.2,616,11.9,0,616,0.00,0.00,0.00,616,0.00,0.02,616,0.3,616,11.07,,,
7/7/16,7.5,0.00,5.3,15.9,5.3,617,9.7,0,617,0.00,0.00,0.00,617,0.00,0.02,617,0.3,617,8.96,,,
7/8/16,7.7,0.00,11.8,18.8,4.6,618,12.6,0,618,0.00,0.00,0.00,618,0.00,0.02,618,0.3,618,11.12,,,
7/9/16,7.7,0.00,9.6,16.8,8.6,619,12.3,0,619,0.00,0.00,0.00,619,0.00,0.02,619,0.3,619,11.1,,,
7/10/16,7.7,0.00,16.3,19.3,8.1,620,15,0,620,0.00,0.00,0.00,620,0.00,0.02,620,0.3,620,12.05,,,
7/11/16,8.1,0.00,12.4,22.1,12.1,621,17.2,0,621,0.00,0.00,0.00,621,0.00,0.02,621,0.3,621,12,,,
7/12/16,8.6,0.00,12.3,16.2,8.3,622,12,0,622,0.00,0.00,0.00,622,0.00,0.02,622,0.3,622,8.37,,,
7/13/16,8.6,0.00,13.4,22.4,12.1,623,17.4,0,623,0.00,0.00,0.00,623,0.00,0.02,623,0.3,623,11.89,,,
7/14/16,8.6,0.00,21.7,27.5,13.1,624,22,0,624,0.00,0.00,0.00,624,0.00,0.02,624,0.3,624,14.55,,,
7/15/16,8.6,0.00,19.8,27.1,17.9,625,22.9,0,625,0.00,0.00,0.00,625,0.00,0.02,625,0.3,625,13.58,,,
7/16/16,8.6,0.00,6.8,25.9,6.8,626,16.5,0,626,0.00,0.00,0.00,626,0.00,0.02,626,0.3,626,8.2,,,
7/17/16,8.6,0.00,10.8,17.3,6.2,627,11.3,0,627,0.00,0.00,0.00,627,0.00,0.02,627,0.3,627,8.89,,,
7/18/16,8.8,0.00,9.1,14.4,8.9,628,11.1,0,628,0.00,0.00,0.00,628,0.00,0.02,628,0.3,628,8.35,,,
7/19/16,8.9,0.00,4.6,10.3,4.4,629,6.8,0,629,0.00,0.00,0.00,629,0.00,0.02,629,0.3,629,5.653,,,
7/20/16,8.9,0.00,2.3,7.1,2.3,630,4.8,0,630,0.00,0.00,0.00,630,0.00,0.02,630,0.3,630,3.498,,,
7/21/16,9,0.00,3.8,10.2,1.3,631,5.3,0,631,0.00,0.00,0.00,631,0.00,0.02,631,0.3,631,7.4,,,
7/22/16,9,0.00,3.2,11.4,1.7,632,6.3,0,632,0.00,0.00,0.00,632,0.00,0.02,632,0.3,632,6.457,,,
7/23/16,9,0.00,0.8,9.3,0.8,633,5.2,0,633,0.00,0.00,0.00,633,0.00,0.02,633,0.3,633,6.99,,,
7/24/16,9,0.00,2,8.5,-0.8,634,2.9,0,634,0.00,0.00,0.00,634,0.00,0.02,634,0.3,634,5.97,,,
7/25/16,9,0.00,3.2,15.6,1.2,635,6.9,0,635,0.00,0.00,0.00,635,0.00,0.02,635,0.3,635,7.38,,,
7/26/16,9,0.00,8.5,12.9,-0.1,636,7,0,636,0.00,0.00,0.00,636,0.00,0.02,636,0.3,636,7.79,,,
7/27/16,9,0.00,15.2,20.4,7,637,14.7,0,637,0.00,0.00,0.00,637,0.00,0.02,637,0.3,637,9.72,,,
7/28/16,9,0.00,12.1,21.8,10.8,638,15.5,0,638,0.00,0.00,0.00,638,0.00,0.02,638,0.3,638,9.67,,,
7/29/16,9.3,0.00,6.2,12.9,6.2,639,9.9,0,639,0.00,0.00,0.00,639,0.00,0.02,639,0.3,639,6.961,,,
7/30/16,9.3,0.00,6.4,9,5.6,640,6.8,0,640,0.00,0.00,0.00,640,0.00,0.02,640,0.3,640,6.877,,,
7/31/16,9.3,0.00,5.2,12.1,5.1,641,8,0,641,0.00,0.00,0.00,641,0.00,0.02,641,0.3,641,6.642,,,
8/1/16,9.4,0.00,9.3,12.3,3.4,642,7.3,0,642,0.00,0.00,0.00,642,0.00,0.02,642,0.3,642,6.186,,,
8/2/16,9.4,0.00,11.1,18.7,8.3,643,13.3,0,643,0.00,0.00,0.00,643,0.00,0.02,643,0.3,643,7.54,,,
8/3/16,9.6,0.00,2.9,11.1,1.2,644,4.7,0,644,0.00,0.00,0.00,644,0.00,0.02,644,0.3,644,3.947,,,
8/4/16,9.6,0.00,1.5,5.7,1.3,645,3.6,0,645,0.00,0.00,0.00,645,0.00,0.02,645,0.3,645,4.372,,,
8/5/16,9.6,0.00,1.3,6.7,0.8,646,2.7,0,646,0.00,0.00,0.00,646,0.00,0.02,646,0.3,646,4.193,,,
8/6/16,9.6,0.00,11.6,15.9,-0.3,647,7.6,0,647,0.00,0.00,0.00,647,0.00,0.02,647,0.3,647,7.56,,,
8/7/16,9.6,0.00,14.6,21.6,8.9,648,15.5,0,648,0.00,0.00,0.00,648,0.00,0.02,648,0.3,648,9.54,,,
8/8/16,9.6,0.00,14.3,22.4,11.9,649,17.2,0,649,0.00,0.00,0.00,649,0.00,0.02,649,0.3,649,10.39,,,
8/9/16,9.7,0.00,5.6,15.9,5.6,650,11.4,0,650,0.00,0.00,0.00,650,0.00,0.02,650,0.3,650,7.45,,,
8/10/16,10,0.00,6.3,8.1,4,651,6.1,0,651,0.00,0.00,0.00,651,0.00,0.02,651,0.3,651,5.853,,,
8/11/16,10,0.00,3.7,6.6,3.7,652,5.2,0,652,0.00,0.00,0.00,652,0.00,0.02,652,0.3,652,4.62,,,
8/12/16,10,0.00,4.1,10.2,2.9,653,5.8,0,653,0.00,0.00,0.00,653,0.00,0.02,653,0.3,653,5.81,,,
8/13/16,10,0.00,3.6,13.6,2.3,654,6.7,0,654,0.00,0.00,0.00,654,0.00,0.02,654,0.3,654,6.631,,,
8/14/16,10,0.00,5.4,12.5,2.7,655,7.1,0,655,0.00,0.00,0.00,655,0.00,0.02,655,0.3,655,7.72,,,
8/15/16,10.1,0.00,6.9,9.9,3.8,656,6.9,0,656,0.00,0.00,0.00,656,0.00,0.02,656,0.3,656,6.727,,,
8/16/16,10.1,0.00,5.6,8.8,5.6,657,7.2,0,657,0.00,0.00,0.00,657,0.00,0.02,657,0.3,657,5.479,,,
8/17/16,10.1,0.00,2.7,5.6,2.7,658,4.1,0,658,0.00,0.00,0.00,658,0.00,0.02,658,0.3,658,3.028,,,
8/18/16,10.1,0.00,11.2,13.7,2.6,659,9,0,659,0.00,0.00,0.00,659,0.00,0.02,659,0.3,659,5.899,,,
8/19/16,10.2,0.00,10.9,18.9,10.4,660,13.7,0,660,0.00,0.00,0.00,660,0.00,0.02,660,0.3,660,7.71,,,
8/20/16,10.7,0.00,11.1,12.7,8,661,10.6,0,661,0.00,0.00,0.00,661,0.00,0.02,661,0.3,661,6.618,,,
8/21/16,10.8,0.00,2.1,11.1,2.1,662,6.5,0,662,0.00,0.00,0.00,662,0.00,0.02,662,0.3,662,3.035,,,
8/22/16,10.9,0.00,9.2,10.6,1.7,663,6.2,0,663,0.00,0.00,0.00,663,0.00,0.02,663,0.3,663,4.822,,,
8/23/16,11.3,0.00,0.8,9.3,0.8,664,3.4,0,664,0.00,0.00,0.00,664,0.00,0.02,664,0.3,664,1.568,,,
8/24/16,11.3,0.00,7.2,8.7,0.7,665,3.7,0,665,0.00,0.00,0.00,665,0.00,0.02,665,0.3,665,3.059,,,
8/25/16,11.4,0.00,13.6,19.6,4.9,666,14.1,0,666,0.00,0.00,0.00,666,0.00,0.02,666,0.3,666,6.083,,,
8/26/16,11.4,0.00,9.4,16.9,8.4,667,13.2,0,667,0.00,0.00,0.00,667,0.00,0.02,667,0.3,667,6.106,,,
8/27/16,11.5,0.00,12.3,14.2,7.5,668,11.6,0,668,0.00,0.00,0.00,668,0.00,0.02,668,0.3,668,6.042,,,
8/28/16,11.5,0.00,14.6,18.4,8.8,669,14.1,0,669,0.00,0.00,0.00,669,0.00,0.02,669,0.3,669,6.053,,,
8/29/16,11.7,0.00,3.6,14.6,3.6,670,9.1,0,670,0.00,0.00,0.00,670,0.00,0.02,670,0.3,670,4.001,,,
8/30/16,11.7,0.00,2.2,5.1,1.9,671,2.9,0,671,0.00,0.00,0.00,671,0.00,0.02,671,0.3,671,2.224,,,
8/31/16,11.8,0.00,12.5,17.8,1.4,672,10.8,0,672,0.00,0.00,0.00,672,0.00,0.02,672,0.3,672,5.27,,,
9/1/16,11.8,0.00,3,12.5,3,673,5.8,0,673,0.00,0.00,0.00,673,0.00,0.02,673,0.3,673,2.642,,,
9/2/16,11.8,0.00,2.6,5.6,2.6,674,3.7,0,674,0.00,0.00,0.00,674,0.00,0.02,674,0.3,674,2.968,,,
9/3/16,11.8,0.00,0.3,5.3,0.3,675,2.5,0,675,0.00,0.00,0.00,675,0.00,0.02,675,0.3,675,1.871,,,
9/4/16,11.8,0.00,5.8,10.6,-0.3,676,5.3,0,676,0.00,0.00,0.00,676,0.00,0.02,676,0.3,676,1.766,,,
9/5/16,11.9,0.00,2.4,5.8,2.3,677,3.6,0,677,0.00,0.00,0.00,677,0.00,0.02,677,0.3,677,1.808,,,
9/6/16,12,0.00,-1.1,2.6,-1.1,678,0.9,0,678,0.00,0.00,0.00,678,0.00,0.02,678,0.3,678,0.577,,,
9/7/16,12,0.00,-1.6,-0.2,-2.8,679,-1.3,0,679,0.00,0.00,0.00,679,0.00,0.02,679,0.3,679,0.168,,,
9/8/16,12.2,0.00,0.8,1.2,-1.8,680,0.2,0,680,0.00,0.00,0.00,680,0.00,0.02,680,0.3,680,0.023,,,
9/9/16,12.3,0.00,5.6,7.3,0.7,681,3.4,0,681,0.00,0.00,0.00,681,0.00,0.02,681,0.3,681,-0.013,,,
9/10/16,12.3,0.00,5.4,8,4.8,682,6,0,682,0.00,0.00,0.00,682,0.00,0.02,682,0.3,682,2.092,,,
9/11/16,12.4,0.00,0.5,7.1,0.5,683,3.9,0,683,0.00,0.00,0.00,683,0.00,0.02,683,0.3,683,1.041,,,
9/12/16,12.4,0.00,-1.8,1.4,-1.8,684,0.1,0,684,0.00,0.00,0.00,684,0.00,0.02,684,0.3,684,0.64,,,
9/13/16,12.4,0.00,-1.5,0.2,-1.9,685,-1.1,0,685,0.00,0.00,0.00,685,0.00,0.02,685,0.3,685,0.033,,,
9/14/16,12.4,0.00,-2,0.6,-2,686,-0.9,0,686,0.00,0.00,0.00,686,0.00,0.02,686,0.3,686,-0.006,,,
9/15/16,12.4,0.00,-2.7,-0.3,-2.7,687,-1.7,0,687,0.00,0.00,0.00,687,0.00,0.02,687,0.3,687,-0.009,,,
9/16/16,12.4,0.00,-3.8,-2.2,-3.8,688,-2.9,0,688,0.00,0.00,0.00,688,0.00,0.02,688,0.3,688,-0.045,,,
9/17/16,12.5,0.00,0.9,3.3,-4.4,689,-1,0,689,0.00,0.00,0.00,689,0.00,0.02,689,0.3,689,-0.051,,,
9/18/16,12.5,0.00,-1.9,5.1,-1.9,690,1.8,0,690,0.00,0.00,0.00,690,0.00,0.02,690,0.3,690,-0.052,,,
9/19/16,12.6,0.00,-0.3,0.8,-4.6,691,-1.1,0,691,0.00,0.00,0.00,691,0.00,0.02,691,0.3,691,-0.045,,,
9/20/16,12.6,0.00,4.9,5.8,-0.5,692,2.6,0,692,0.00,0.00,0.00,692,0.00,0.02,692,0.3,692,-0.052,,,
9/21/16,12.6,0.00,7.6,11.2,4.6,693,7.7,0,693,0.00,0.00,0.00,693,0.00,0.02,693,0.3,693,-0.018,,,
9/22/16,12.6,0.00,5.2,12.3,5.2,694,8.9,0,694,0.00,0.00,0.00,694,0.00,0.02,694,0.3,694,0.97,,,
9/23/16,12.8,0.00,0.8,8.5,0.8,695,4.2,0,695,0.00,0.00,0.00,695,0.00,0.02,695,0.3,695,0.995,,,
9/24/16,12.9,0.00,-0.6,0.9,-0.7,696,0.2,0,696,0.00,0.00,0.00,696,0.00,0.02,696,0.3,696,0.027,,,
9/25/16,12.9,0.00,-0.5,1.8,-2.8,697,-0.1,0,697,0.00,0.00,0.00,697,0.00,0.02,697,0.3,697,-0.006,,,
9/26/16,12.9,0.00,-3.9,2.2,-4.1,698,-0.5,0,698,0.00,0.00,0.00,698,0.00,0.02,698,0.3,698,-0.013,,,
9/27/16,12.9,0.00,-3.1,0.6,-3.9,699,-1.6,3,699,0.00,0.00,0.00,699,0.00,0.02,699,0.3,699,-0.036,,,
9/28/16,12.9,0.00,-2.3,0.2,-4.6,700,-3,3,700,0.00,0.00,0.00,700,0.00,0.02,700,0.3,700,-0.045,,,
9/29/16,13,0.00,2.5,4.9,-3.2,701,1.1,2,701,0.00,0.00,0.00,701,0.00,0.02,701,0.3,701,-0.043,,,
9/30/16,13.1,0.00,2.8,5.4,0.5,702,2.6,1,702,0.00,0.00,0.00,702,0.00,0.02,702,0.3,702,-0.017,,,
10/1/16,0,0.00,4.4,7.6,2.8,703,5.4,1,703,0.00,0.00,0.00,703,0.00,0.02,703,0.15,703,-0.013,,,
10/2/16,0,0.00,3.8,8.3,-1.2,704,4.1,1,704,0.00,0.00,0.00,704,0.00,0.02,704,0.15,704,-0.013,,,
10/3/16,0,0.00,0.7,9.2,0.3,705,4.2,1,705,0.00,0.00,0.00,705,0.00,0.02,705,0.15,705,-0.044,,,
10/4/16,0,0.00,2.1,6.5,-1.3,706,1.9,1,706,0.00,0.00,0.00,706,0.00,0.02,706,0.15,706,-0.046,,,
10/5/16,0,0.00,1.2,2.4,0.4,707,1.5,2,707,0.00,0.00,0.00,707,0.00,0.02,707,0.15,707,-0.052,,,
10/6/16,0,0.00,2.2,4,1.1,708,2.3,1,708,0.00,0.00,0.00,708,0.00,0.02,708,0.15,708,-0.052,,,
10/7/16,0,0.00,-3.3,3,-3.4,709,0.1,1,709,0.00,0.00,0.00,709,0.00,0.02,709,0.15,709,-0.146,,,
10/8/16,0,0.00,-5.1,-1.4,-5.8,710,-3.6,1,710,0.00,0.00,0.00,710,0.00,0.02,710,0.15,710,-0.365,,,
10/9/16,0,0.00,-7.6,-1.3,-7.7,711,-4.6,1,711,0.00,0.00,0.00,711,0.00,0.02,711,0.15,711,-0.724,,,
10/10/16,0,0.00,2.6,5.6,-8.1,712,-0.5,1,712,0.00,0.00,0.00,712,0.00,0.02,712,0.15,712,-0.752,,,
10/11/16,0,0.00,0.9,6.4,-1.2,713,3.5,1,713,0.00,0.00,0.00,713,0.00,0.02,713,0.15,713,-0.287,,,
10/12/16,0,0.00,-5.8,1.8,-5.9,714,-3.1,1,714,0.00,0.00,0.00,714,0.00,0.02,714,0.15,714,-0.677,,,
10/13/16,0,0.00,-7.8,-1.8,-7.9,715,-4.8,0,715,0.00,0.00,0.00,715,0.00,0.02,715,0.15,715,-1.539,,,
10/14/16,0,0.00,-6.7,-3.6,-8.8,716,-6.1,0,716,0.00,0.00,0.00,716,0.00,0.02,716,0.15,716,-1.192,,,
10/15/16,0,0.00,-8.4,-6.4,-9.8,717,-8.1,0,717,0.00,0.00,0.00,717,0.00,0.02,717,0.15,717,-1.887,,,
10/16/16,0.1,0.00,-7.1,-6.2,-8.6,718,-7.2,1,718,0.03,0.10,100.00,718,0.03,0.04,718,0.15,718,-0.958,,,
10/17/16,0.1,0.00,-7.4,-5.9,-9.2,719,-7.4,1,719,0.03,0.10,100.00,719,0.03,0.04,719,0.15,719,-1.034,,,
10/18/16,0.1,0.00,-10.9,-7.2,-11.6,720,-10.2,1,720,0.03,0.10,100.00,720,0.03,0.04,720,0.15,720,-1.57,,,
10/19/16,0.1,0.00,-9.8,-7.2,-11.6,721,-10,7,721,0.18,0.01,14.29,721,0.00,0.02,721,0.15,721,-2.122,,,
10/20/16,0.1,0.00,-9.3,-4.3,-10.8,722,-8.1,3,722,0.08,0.03,33.33,722,0.00,0.03,722,0.15,722,-2.438,,,
10/21/16,0.2,0.01,-6.4,-6.4,-10.6,723,-8.7,3,723,0.08,0.07,66.67,723,0.01,0.03,723,0.15,723,-1.878,,,
10/22/16,0.3,0.01,-4.8,-4.7,-9.7,724,-6.4,9,724,0.23,0.03,33.33,724,0.00,0.03,724,0.15,724,-1.455,,,
10/23/16,0.3,0.01,-3.6,-3.6,-4.8,725,-4.1,9,725,0.23,0.03,33.33,725,0.00,0.03,725,0.15,725,-1.036,,,
10/24/16,0.3,0.01,-7.3,-2.6,-8.4,726,-4.8,9,726,0.23,0.03,33.33,726,0.00,0.03,726,0.15,726,-0.912,,,
10/25/16,0.3,0.01,1.1,1.1,-8.4,727,-5.3,9,727,0.23,0.03,33.33,727,0.00,0.03,727,0.15,727,-0.831,,,
